5.33E+01
4.67E+01
5.07E+01
4.60E+01
4.23E+01
4.17E+01
3.10E+01
3.37E+01
2.27E+01
1.60E+01
1.40E+01
1.10E+01
7.00E+00
8.00E+00
8.33E+00
1.73E+01
2.33E+01
3.30E+01
4.50E+01
6.37E+01
8.73E+01
1.08E+02
1.48E+02
1.81E+02
2.21E+02
2.73E+02
3.14E+02
3.69E+02
4.30E+02
4.70E+02
5.44E+02
5.94E+02
6.82E+02
7.32E+02
7.45E+02
8.43E+02
8.76E+02
9.56E+02
1.02E+03
1.02E+03
1.09E+03
1.08E+03
1.13E+03
1.14E+03
1.14E+03
1.15E+03
1.13E+03
1.14E+03
1.11E+03
1.08E+03
1.03E+03
1.02E+03
1.01E+03
9.27E+02
8.71E+02
8.23E+02
7.50E+02
7.21E+02
6.36E+02
5.70E+02
4.97E+02
4.73E+02
4.03E+02
3.45E+02
3.07E+02
2.52E+02
2.02E+02
1.56E+02
1.26E+02
1.06E+02
7.67E+01
4.97E+01
4.10E+01
2.60E+01
1.30E+01
8.67E+00
7.33E+00
9.00E+00
5.33E+00
5.00E+00
4.67E+00
