0,72
0.1,49
0.2,50
0.3,92
0.4,38
0.5,9
0.6,16
0.7,73
0.8,148
0.9,172
1,190
1.1,188
1.2,205
1.3,294
1.4,266
1.5,324
1.6,343
1.7,480
1.8,773
1.9,996
2,1006
2.1,705
2.2,361
2.3,497
2.4,1101
2.5,2057
2.6,2492
2.7,2052
2.8,1019
2.9,323
3,681
3.1,2084
3.2,3481
3.3,3794
3.4,2710
3.5,1348
3.6,231
3.7,818
3.8,2461
3.9,3966
4,4448
4.1,2903
4.2,1120
4.3,185
4.4,841
4.5,2505
4.6,3668
4.7,3620
4.8,2300
4.9,778
5,209
5.1,796
5.2,1800
5.3,2306
5.4,2091
5.5,1284
5.6,481
5.7,247
5.8,517
5.9,833
6,1006
6.1,757
6.2,449
6.3,258
6.4,194
6.5,208
6.6,226
6.7,192
6.8,117
6.9,148
7,115
7.1,98
7.2,71
7.3,37
7.4,10
7.5,29
7.6,51
7.7,40
7.8,39
7.9,18
8,5
0,55
0.1,60
0.2,83
0.3,81
0.4,56
0.5,18
0.6,40
0.7,99
0.8,143
0.9,173
1,160
1.1,179
1.2,213
1.3,265
1.4,286
1.5,278
1.6,311
1.7,491
1.8,780
1.9,1059
2,968
2.1,645
2.2,357
2.3,471
2.4,1052
2.5,2057
2.6,2439
2.7,2088
2.8,1026
2.9,316
3,617
3.1,1948
3.2,3313
3.3,3788
3.4,2834
3.5,1167
3.6,214
3.7,766
3.8,2487
3.9,4140
4,4215
4.1,2805
4.2,1091
4.3,189
4.4,798
4.5,2440
4.6,3589
4.7,3532
4.8,2146
4.9,755
5,214
5.1,794
5.2,1811
5.3,2329
5.4,2110
5.5,1262
5.6,462
5.7,241
5.8,503
5.9,859
6,978
6.1,750
6.2,452
6.3,258
6.4,197
6.5,217
6.6,228
6.7,187
6.8,132
6.9,109
7,143
7.1,112
7.2,66
7.3,29
7.4,19
7.5,25
7.6,44
7.7,37
7.8,24
7.9,16
8,2
0,60
0.1,52
0.2,60
0.3,72
0.4,41
0.5,19
0.6,31
0.7,81
0.8,173
0.9,175
1,192
1.1,175
1.2,194
1.3,263
1.4,281
1.5,257
1.6,310
1.7,531
1.8,788
1.9,1023
2,947
2.1,606
2.2,348
2.3,472
2.4,1148
2.5,2031
2.6,2351
2.7,1920
2.8,1043
2.9,322
3,668
3.1,2021
3.2,3213
3.3,3761
3.4,2723
3.5,1148
3.6,240
3.7,800
3.8,2511
3.9,4074
4,4163
4.1,2822
4.2,1119
4.3,169
4.4,812
4.5,2514
4.6,3650
4.7,3463
4.8,2160
4.9,766
5,198
5.1,703
5.2,1736
5.3,2431
5.4,2065
5.5,1159
5.6,485
5.7,211
5.8,519
5.9,800
6,916
6.1,770
6.2,428
6.3,229
6.4,202
6.5,248
6.6,233
6.7,184
6.8,143
6.9,125
7,135
7.1,106
7.2,81
7.3,39
7.4,18
7.5,24
7.6,36
7.7,42
7.8,25
7.9,15
8,3
