0,5.33E+01
0.1,4.67E+01
0.2,5.07E+01
0.3,4.60E+01
0.4,4.23E+01
0.5,4.17E+01
0.6,3.10E+01
0.7,3.37E+01
0.8,2.27E+01
0.9,1.60E+01
1,1.40E+01
1.1,1.10E+01
1.2,7.00E+00
1.3,8.00E+00
1.4,8.33E+00
1.5,1.73E+01
1.6,2.33E+01
1.7,3.30E+01
1.8,4.50E+01
1.9,6.37E+01
2,8.73E+01
2.1,1.08E+02
2.2,1.48E+02
2.3,1.81E+02
2.4,2.21E+02
2.5,2.73E+02
2.6,3.14E+02
2.7,3.69E+02
2.8,4.30E+02
2.9,4.70E+02
3,5.44E+02
3.1,5.94E+02
3.2,6.82E+02
3.3,7.32E+02
3.4,7.45E+02
3.5,8.43E+02
3.6,8.76E+02
3.7,9.56E+02
3.8,1.02E+03
3.9,1.02E+03
4,1.09E+03
4.1,1.08E+03
4.2,1.13E+03
4.3,1.14E+03
4.4,1.14E+03
4.5,1.15E+03
4.6,1.13E+03
4.7,1.14E+03
4.8,1.11E+03
4.9,1.08E+03
5,1.03E+03
5.1,1.02E+03
5.2,1.01E+03
5.3,9.27E+02
5.4,8.71E+02
5.5,8.23E+02
5.6,7.50E+02
5.7,7.21E+02
5.8,6.36E+02
5.9,5.70E+02
6,4.97E+02
6.1,4.73E+02
6.2,4.03E+02
6.3,3.45E+02
6.4,3.07E+02
6.5,2.52E+02
6.6,2.02E+02
6.7,1.56E+02
6.8,1.26E+02
6.9,1.06E+02
7,7.67E+01
7.1,4.97E+01
7.2,4.10E+01
7.3,2.60E+01
7.4,1.30E+01
7.5,8.67E+00
7.6,7.33E+00
7.7,9.00E+00
7.8,5.33E+00
7.9,5.00E+00
8,4.67E+00
