0,9.33E+00
0.1,7.67E+00
0.2,1.13E+01
0.3,1.60E+01
0.4,2.57E+01
0.5,3.73E+01
0.6,5.37E+01
0.7,7.67E+01
0.8,9.63E+01
0.9,1.31E+02
1,1.51E+02
1.1,1.98E+02
1.2,2.44E+02
1.3,2.80E+02
1.4,3.28E+02
1.5,3.76E+02
1.6,4.04E+02
1.7,4.76E+02
1.8,5.52E+02
1.9,5.89E+02
2,6.66E+02
2.1,7.62E+02
2.2,7.79E+02
2.3,8.74E+02
2.4,9.26E+02
2.5,1.04E+03
2.6,1.04E+03
2.7,1.12E+03
2.8,1.16E+03
2.9,1.17E+03
3,1.23E+03
3.1,1.24E+03
3.2,1.28E+03
3.3,1.29E+03
3.4,1.26E+03
3.5,1.28E+03
3.6,1.28E+03
3.7,1.25E+03
3.8,1.21E+03
3.9,1.24E+03
4,1.16E+03
4.1,1.11E+03
4.2,1.10E+03
4.3,9.99E+02
4.4,9.48E+02
4.5,9.14E+02
4.6,8.70E+02
4.7,8.04E+02
4.8,7.06E+02
4.9,6.61E+02
5,5.92E+02
5.1,4.92E+02
5.2,4.49E+02
5.3,3.71E+02
5.4,3.44E+02
5.5,2.94E+02
5.6,2.56E+02
5.7,1.98E+02
5.8,1.57E+02
5.9,1.39E+02
6,1.10E+02
6.1,7.67E+01
6.2,5.20E+01
6.3,4.27E+01
6.4,2.60E+01
6.5,1.73E+01
6.6,1.30E+01
6.7,7.67E+00
6.8,5.00E+00
6.9,7.33E+00
7,9.33E+00
7.1,1.50E+01
7.2,1.50E+01
7.3,2.40E+01
7.4,2.53E+01
7.5,3.43E+01
7.6,3.77E+01
7.7,4.03E+01
7.8,3.97E+01
7.9,1.70E+01
8,9.33E+00
