0,1.90E+01
0.1,1.00E+01
0.2,8.00E+00
0.3,1.50E+01
0.4,1.60E+01
0.5,3.50E+01
0.6,3.10E+01
0.7,5.40E+01
0.8,7.50E+01
0.9,1.05E+02
1,1.32E+02
1.1,1.69E+02
1.2,2.15E+02
1.3,2.34E+02
1.4,2.95E+02
1.5,3.65E+02
1.6,3.80E+02
1.7,4.81E+02
1.8,5.14E+02
1.9,5.84E+02
2,6.22E+02
2.1,7.38E+02
2.2,7.51E+02
2.3,8.12E+02
2.4,9.02E+02
2.5,1.01E+03
2.6,1.04E+03
2.7,1.09E+03
2.8,1.22E+03
2.9,1.14E+03
3,1.20E+03
3.1,1.24E+03
3.2,1.26E+03
3.3,1.29E+03
3.4,1.29E+03
3.5,1.26E+03
3.6,1.26E+03
3.7,1.19E+03
3.8,1.23E+03
3.9,1.33E+03
4,1.15E+03
4.1,1.13E+03
4.2,1.12E+03
4.3,9.54E+02
4.4,9.34E+02
4.5,9.40E+02
4.6,8.57E+02
4.7,7.77E+02
4.8,7.00E+02
4.9,6.83E+02
5,6.08E+02
5.1,5.22E+02
5.2,4.77E+02
5.3,3.76E+02
5.4,3.34E+02
5.5,2.69E+02
5.6,2.39E+02
5.7,1.93E+02
5.8,1.76E+02
5.9,1.26E+02
6,9.00E+01
6.1,6.60E+01
6.2,5.30E+01
6.3,4.00E+01
6.4,1.80E+01
6.5,1.90E+01
6.6,7.00E+00
6.7,6.00E+00
6.8,4.00E+00
6.9,8.00E+00
7,4.00E+00
7.1,1.70E+01
7.2,1.20E+01
7.3,2.00E+01
7.4,2.30E+01
7.5,3.30E+01
7.6,4.00E+01
7.7,4.00E+01
7.8,3.10E+01
7.9,1.20E+01
8,4.00E+00
0,5.00E+00
0.1,7.00E+00
0.2,1.70E+01
0.3,2.00E+01
0.4,4.00E+01
0.5,5.30E+01
0.6,9.50E+01
0.7,1.18E+02
0.8,1.34E+02
0.9,1.66E+02
1,1.94E+02
1.1,2.41E+02
1.2,3.09E+02
1.3,3.40E+02
1.4,3.95E+02
1.5,4.26E+02
1.6,4.26E+02
1.7,4.97E+02
1.8,5.94E+02
1.9,6.12E+02
2,7.36E+02
2.1,8.21E+02
2.2,8.69E+02
2.3,8.65E+02
2.4,9.80E+02
2.5,1.07E+03
2.6,1.09E+03
2.7,1.21E+03
2.8,1.14E+03
2.9,1.14E+03
3,1.23E+03
3.1,1.24E+03
3.2,1.29E+03
3.3,1.32E+03
3.4,1.27E+03
3.5,1.28E+03
3.6,1.35E+03
3.7,1.28E+03
3.8,1.20E+03
3.9,1.19E+03
4,1.12E+03
4.1,1.11E+03
4.2,1.06E+03
4.3,1.00E+03
4.4,9.81E+02
4.5,8.59E+02
4.6,8.57E+02
4.7,8.09E+02
4.8,7.13E+02
4.9,6.58E+02
5,5.91E+02
5.1,4.82E+02
5.2,4.60E+02
5.3,3.36E+02
5.4,3.28E+02
5.5,2.71E+02
5.6,2.56E+02
5.7,1.83E+02
5.8,1.34E+02
5.9,1.39E+02
6,1.02E+02
6.1,7.20E+01
6.2,3.40E+01
6.3,3.30E+01
6.4,2.30E+01
6.5,1.20E+01
6.6,1.10E+01
6.7,1.00E+01
6.8,8.00E+00
6.9,9.00E+00
7,1.50E+01
7.1,1.30E+01
7.2,1.40E+01
7.3,3.20E+01
7.4,3.30E+01
7.5,3.60E+01
7.6,3.80E+01
7.7,4.00E+01
7.8,3.50E+01
7.9,7.00E+00
8,9.00E+00
0,4.00E+00
0.1,6.00E+00
0.2,9.00E+00
0.3,1.30E+01
0.4,2.10E+01
0.5,2.40E+01
0.6,3.50E+01
0.7,5.80E+01
0.8,8.00E+01
0.9,1.21E+02
1,1.28E+02
1.1,1.84E+02
1.2,2.07E+02
1.3,2.65E+02
1.4,2.93E+02
1.5,3.37E+02
1.6,4.07E+02
1.7,4.49E+02
1.8,5.47E+02
1.9,5.71E+02
2,6.39E+02
2.1,7.27E+02
2.2,7.18E+02
2.3,9.45E+02
2.4,8.97E+02
2.5,1.03E+03
2.6,9.84E+02
2.7,1.06E+03
2.8,1.12E+03
2.9,1.23E+03
3,1.27E+03
3.1,1.24E+03
3.2,1.28E+03
3.3,1.25E+03
3.4,1.22E+03
3.5,1.31E+03
3.6,1.24E+03
3.7,1.29E+03
3.8,1.21E+03
3.9,1.20E+03
4,1.20E+03
4.1,1.10E+03
4.2,1.11E+03
4.3,1.04E+03
4.4,9.29E+02
4.5,9.44E+02
4.6,8.96E+02
4.7,8.27E+02
4.8,7.04E+02
4.9,6.42E+02
5,5.77E+02
5.1,4.72E+02
5.2,4.11E+02
5.3,4.01E+02
5.4,3.69E+02
5.5,3.42E+02
5.6,2.74E+02
5.7,2.19E+02
5.8,1.62E+02
5.9,1.51E+02
6,1.39E+02
6.1,9.20E+01
6.2,6.90E+01
6.3,5.50E+01
6.4,3.70E+01
6.5,2.10E+01
6.6,2.10E+01
6.7,7.00E+00
6.8,3.00E+00
6.9,5.00E+00
7,9.00E+00
7.1,1.50E+01
7.2,1.90E+01
7.3,2.00E+01
7.4,2.00E+01
7.5,3.40E+01
7.6,3.50E+01
7.7,4.10E+01
7.8,5.30E+01
7.9,3.20E+01
8,1.50E+01
