62.33333333
53.66666667
64.33333333
81.66666667
45
15.33333333
29
84.33333333
154.6666667
173.3333333
180.6666667
180.6666667
204
274
277.6666667
286.3333333
321.3333333
500.6666667
780.3333333
1026
973.6666667
652
355.3333333
480
1100.333333
2048.333333
2427.333333
2020
1029.333333
320.3333333
655.3333333
2017.666667
3335.666667
3781
2755.666667
1221
228.3333333
794.6666667
2486.333333
4060
4275.333333
2843.333333
1110
181
817
2486.333333
3635.666667
3538.333333
2202
766.3333333
207
764.3333333
1782.333333
2355.333333
2088.666667
1235
476
233
513
830.6666667
966.6666667
759
443
248.3333333
197.6666667
224.3333333
229
187.6666667
130.6666667
127.3333333
131
105.3333333
72.66666667
35
15.66666667
26
43.66666667
39.66666667
29.33333333
16.33333333
3.333333333
